String ID,enu,Comment
rm-users-and-groups.get.message.load-peopleFinder-failure,We couldn't open the People Finder. Try refreshing your browser., 
rm-users-and-groups.get.message.load-groupFinder-failure,We couldn't open the Group Finder. Try refreshing your browser., 
rm-users-and-groups.get.message.adduser-success,Successfully added user '{0}'., 
rm-users-and-groups.get.message.adduser-failure,We couldn't add user '{0}'., 
rm-users-and-groups.get.message.addgroup-success,Successfully added group '{0}'., 
rm-users-and-groups.get.message.addgroup-failure,We couldn't add group '{0}'., 
rm-users-and-groups.get.message.confirm.removeuser,If you remove '{0}' from this role they'll lose their user rights., 
rm-users-and-groups.get.message.confirm.removeuser.title,Remove User from Role, 
rm-users-and-groups.get.message.removeuser-success,Successfully removed user '{0}'., 
rm-users-and-groups.get.message.removeuser-failure,We couldn't remove user '{0}'., 
rm-users-and-groups.get.message.confirm.removegroup,If you remove '{0}' from this role they'll lose their user rights., 
rm-users-and-groups.get.message.confirm.removegroup.title,Remove Group from Role, 
rm-users-and-groups.get.message.removegroup-success,Successfully removed group '{0}'., 
rm-users-and-groups.get.message.removegroup-failure,We couldn't remove group '{0}'., 
rm-users-and-groups.get.panel.adduser.header,Add User, 
rm-users-and-groups.get.panel.addgroup.header,Add Group, 
datasets.get.dataSet.header.title,Import Data Set, 
datasets.get.dataSet.label,Data Set, 
datasets.get.dataSet.select.title,Select a data set and click Import to load the test data., 
datasets.get.dataSet.select.label,Select a data set, 
datasets.get.dataSet.importButton.text,Import, 
datasets.get.dataSet.message.importing,Importing Records Management test data, 
datasets.get.dataSet.message.import-ok,Selected data set has been successfully imported., 
datasets.get.dataSet.message.import-fail,We couldn't import test data into the Records Management site. The data might contain errors or there might already be data in the file plan., 
datasets.get.dataset.not-rm-admin,You don't have the permission level to import a data set., 
datasets.get.dataset.not-rm-site,This dashlet can only be used for Records Management sites., 
document-actions.get.heading,Actions, 
document-actions.get.message.error,We couldn't access the File Plan. Try refreshing your browser or contact your I.T. Dept., 
documentlist-v2.get.button.new-category,New Category, 
documentlist-v2.get.button.new-folder,New Folder, 
documentlist-v2.get.button.new-unfiledRecords-folder,New Folder, 
documentlist-v2.get.button.new-hold,New Hold, 
documentlist-v2.get.button.upload,File, 
documentlist-v2.get.button.declare-record,Declare Record, 
documentlist-v2.get.button.import,Import, 
documentlist-v2.get.button.export-all,Export All, 
documentlist-v2.get.button.manage-permissions,Manage Permissions, 
documentlist-v2.get.button.up,Up, 
documentlist-v2.get.button.customize,Customize, 
documentlist-v2.get.button.navbar.show,Show Breadcrumb, 
documentlist-v2.get.button.navbar.hide,Hide Breadcrumb, 
documentlist-v2.get.button.fullwindow.enter,Full Window, 
documentlist-v2.get.button.fullscreen.enter,Full Screen, 
documentlist-v2.get.button.fullscreen.exit,Exit Full Screen, 
documentlist-v2.get.button.setDefaultView,"Set ""{0}"" as default for this folder", 
documentlist-v2.get.button.removeDefaultView,"Remove ""{0}"" as default for this folder", 
documentlist-v2.get.button.electronic,Electronic, 
documentlist-v2.get.button.non-electronic,Non-electronic, 
documentlist-v2.get.button.report,Report, 
documentlist-v2.get.button.manage-rules,Manage Rules, 
documentlist-v2.get.button.options,Options, 
documentlist-v2.get.label.new-rma_recordCategory.title,New Record Category, 
documentlist-v2.get.label.new-rma_recordCategory.header,Record Category Details, 
documentlist-v2.get.label.new-rma_recordFolder.title,New Record Folder, 
documentlist-v2.get.label.new-rma_recordFolder.header,Record Folder Details, 
documentlist-v2.get.label.new-rma_hold.title,New Hold, 
documentlist-v2.get.label.new-rma_hold.header,New Hold Details, 
documentlist-v2.get.label.new-rma_unfiledRecordFolder.title,New Folder, 
documentlist-v2.get.label.new-rma_unfiledRecordFolder.header,Folder Details, 
documentlist-v2.get.label.new-rma_nonElectronicDocument.title,Non-electronic Record, 
documentlist-v2.get.label.new-rma_nonElectronicDocument.header,Record Details, 
documentlist-v2.get.menu.selected-items,Selected Items, 
documentlist-v2.get.menu.selected-items.deselect-all,Deselect All, 
documentlist-v2.get.menu.selected-items.accession,Accession, 
documentlist-v2.get.menu.selected-items.accession-complete,Accession Confirmation, 
documentlist-v2.get.menu.selected-items.copy-to,Copy to, 
documentlist-v2.get.menu.selected-items.cutoff,Cut Off, 
documentlist-v2.get.menu.selected-items.delete,Delete, 
documentlist-v2.get.menu.selected-items.destroy,Destroy, 
documentlist-v2.get.menu.selected-items.export,Export, 
documentlist-v2.get.menu.selected-items.link-to,Link to, 
documentlist-v2.get.menu.selected-items.file-to,File to, 
documentlist-v2.get.menu.selected-items.move-to,Move to, 
documentlist-v2.get.menu.selected-items.reviewed,Reviewed, 
documentlist-v2.get.menu.selected-items.transfer,Transfer, 
documentlist-v2.get.menu.selected-items.transfer-complete,Transfer Confirmation, 
documentlist-v2.get.menu.selected-items.undo-cutoff,Undo Cut Off, 
documentlist-v2.get.message.file.type,Are you filing an Electronic or Non-electronic Record?, 
documentlist-v2.get.message.file.type.title,Filing Type, 
documentlist-v2.get.message.multiple-delete.failure,{0} items successfully deleted. {1} items couldn't be deleted., 
documentlist-v2.get.message.multiple-delete.success,Successfully deleted {0} item(s), 
documentlist-v2.get.title.multiple-delete.confirm,Multiple Delete, 
documentlist-v2.get.message.multiple-delete.confirm,The following {0} items will be removed from the file plan., 
documentlist-v2.get.message.multiple-delete.please-wait,Deleting records, 
documentlist-v2.get.message.new-unknown.error,We couldn't find type '{0}'., 
documentlist-v2.get.message.new-category.failure,We couldn't create category '{0}', 
documentlist-v2.get.message.new-folder.failure,We couldn't create folder '{0}', 
documentlist-v2.get.message.new-record.failure,We couldn't create '{0}', 
documentlist-v2.get.message.new-unfiledRecordsFolder.failure,We couldn't create unfiled records folder '{0}', 
documentlist-v2.get.message.new-hold.failure,We couldn't create hold '{0}', 
documentlist-v2.get.message.new-category.success,Category '{0}' created, 
documentlist-v2.get.message.new-folder.success,Folder '{0}' created, 
documentlist-v2.get.message.new-record.success,Record '{0}' created, 
documentlist-v2.get.message.new-unfiledRecordsFolder.success,Unfiled records folder '{0}' created, 
documentlist-v2.get.message.new-hold.success,Hold '{0}' created, 
documentlist-v2.get.message.load-top-level-assets.failure,We couldn't export all because the top level assets couldn't be loaded., 
documentlist-v2.get.message.nothing-to-export,Nothing to export, 
documentlist-v2.get.description.savedsearch,Results of Saved Search, 
documentlist-v2.get.description.savedsearch.more,{0}, 
documentlist-v2.get.description.transfers,Transfers, 
documentlist-v2.get.description.transfers.more,(Records awaiting Transfer or Accession Completion), 
documentlist-v2.get.description.transfers.more.filterDisplay,"currently viewing ""{0}""", 
documentlist-v2.get.description.holds,Active Holds, 
documentlist-v2.get.description.holds.more,(Records and Record Folders that are On Hold), 
documentlist-v2.get.description.holds.more.filterDisplay,"currently viewing ""{0}""", 
documentlist-v2.get.description.unfiledRecords,Unfiled Records, 
documentlist-v2.get.description.unfiledRecords.more,(Records that are not filed), 
documentlist-v2.get.description.unfiledRecords.more.filterDisplay,"currently viewing ""{0}""", 
documentlist-v2.get.label.filter-description.acp,Alfresco Content Package file (.acp), 
documentlist-v2.get.label.filter-description.zip,Archive package (.zip), 
documentlist-v2.get.message.loading,Loading the File Plan, 
documentlist-v2.get.message.error,We couldn't access the File Plan. Try refreshing your browser or contact your I.T. Dept., 
documentlist-v2.get.message.empty,You haven't added any items yet., 
fileplan.get.header.fileplan,File Plan, 
fileplan.get.label.transfers,Transfers, 
fileplan.get.label.holds,Holds, 
fileplan.get.label.unfiledRecords,Unfiled Records, 
savedsearch.get.header.savedsearch,Saved Searches, 
savedsearch.get.rm.savedsearch.vitalRecordsName,Vital Records Due for Review, 
savedsearch.get.rm.savedsearch.vitalRecordsDesc,All records currently due for review., 
savedsearch.get.rm.savedsearch.incompleteRecordsName,Incomplete Records, 
savedsearch.get.rm.savedsearch.incompleteRecordsDesc,All incomplete records., 
savedsearch.get.rm.savedsearch.cutoffRecordsName,Records and Record Folders Eligible for Cut Off, 
savedsearch.get.rm.savedsearch.cutoffRecordsDesc,All records and record folders currently eligible for cut off., 
savedsearch.get.rm.savedsearch.transferRecordsName,Records and Record Folders Eligible for Transfer, 
savedsearch.get.rm.savedsearch.transferRecordsDesc,All records and record folders currently eligible for transfer., 
savedsearch.get.rm.savedsearch.destructionRecordsName,Records and Record Folders Eligible for Destruction, 
savedsearch.get.rm.savedsearch.destructionRecordsDesc,All records and record folders currently eligible for destruction., 
savedsearch.get.rm.savedsearch.frozenRecordsName,Records and Record Folders On Hold, 
savedsearch.get.rm.savedsearch.frozenRecordsDesc,All records and record folders on hold., 
tree.get.header.library,Navigation, 
tree.get.node.root,File Plan, 
edit-metadata-mgr.get.edit-metadata-mgr.heading,Edit Metadata, 
edit-metadata-mgr.get.edit-metadata-mgr.button.save,Save, 
edit-metadata-mgr.get.edit-metadata-mgr.update.failed,We couldn't update the metadata., 
disposition-edit.get.header.action,Steps, 
disposition-edit.get.header.period,Duration, 
disposition-edit.get.header.events,Events, 
disposition-edit.get.header.event,Event, 
disposition-edit.get.header.completion,Event Completion, 
disposition-edit.get.label.required.fields,Required Fields, 
disposition-edit.get.label.title.simple,{0}, 
disposition-edit.get.label.title.noTime,{0} {1}, 
disposition-edit.get.label.title.complex,{0} after {1} {2}(s), 
disposition-edit.get.label.title.new,New Step, 
disposition-edit.get.label.ghostondestroy,Keep record metadata after record destruction, 
disposition-edit.get.label.transferTo,Transfer to, 
disposition-edit.get.label.after,After a period of, 
disposition-edit.get.label.from,from, 
disposition-edit.get.label.when,When event happens, 
disposition-edit.get.label.description,Step Description, 
disposition-edit.get.label.select.location,Select location, 
disposition-edit.get.icon.editaction,Edit, 
disposition-edit.get.icon.deleteaction,Delete, 
disposition-edit.get.icon.deleteevent,Delete Event, 
disposition-edit.get.label.or,or, 
disposition-edit.get.label.and,and, 
disposition-edit.get.label.automatic.true,Automatic, 
disposition-edit.get.label.automatic.false,Manual, 
disposition-edit.get.relation.option.or,Whichever event is earlier, 
disposition-edit.get.relation.option.and,When all events have happened, 
disposition-edit.get.button.addevent,Add Event, 
disposition-edit.get.button.createevent,Create Event, 
disposition-edit.get.button.addaction,Add Step, 
disposition-edit.get.button.createaction,Add Step, 
disposition-edit.get.message.getActionFailure,We couldn't get the retention schedule. Try refreshing your browser., 
disposition-edit.get.message.savingAction,Saving step, 
disposition-edit.get.message.saveActionFailure,The step couldn't be saved, 
disposition-edit.get.title.deleteAction,Delete, 
disposition-edit.get.label.confirmDeleteAction,Are you sure you want to delete the step?, 
disposition-edit.get.message.deletingAction,Deleting step, 
disposition-edit.get.message.deleteActionSuccess,Step successfully deleted, 
disposition-edit.get.message.deleteActionFailure,We couldn't delete the step., 
disposition-edit.get.message.loadingSteps,Loading steps, 
disposition-edit.get.message.noSteps,You haven't added any steps yet. Click Add Step to create one., 
disposition.get.disposition-schedule.heading,Retention Schedule, 
disposition.get.title.properties,General, 
disposition.get.title.actions,Retention Steps, 
disposition.get.label.dispositionAuthority,Retention Authority, 
disposition.get.label.dispositionInstructions,Retention Instructions, 
disposition.get.label.appliedTo,Applied to, 
disposition.get.label.appliedTo.record,Record, 
disposition.get.label.appliedTo.folder,Folder, 
disposition.get.label.noactions,You haven't added any actions to the Retention Schedule yet., 
disposition.get.label.title.simple,{0}, 
disposition.get.label.title.noTime,{0} {1}, 
disposition.get.label.title.complex,{0} after {1} {2}(s), 
disposition.get.label.nodescription,lt;nonegt;, 
disposition.get.link.description,View Description, 
disposition.get.button.addevent,Add Event, 
disposition.get.title.noDispositionSchedule,You haven't set up a retention schedule yet., 
disposition.get.button.createDispositionSchedule,Create Retention Schedule, 
report.get.label.user,User, 
report.get.label.dateAndTime,Date and Time, 
report.get.label.parentPath,Path, 
report.get.label.recordSeriesIdentifier,Record Series ID, 
report.get.label.recordCategoryIdentifier,Record Category ID, 
report.get.label.recordFolderIdentifier,Record Folder ID, 
report.get.label.vitalRecordIndicator,Vital Record ID, 
report.get.label.dispositionAuthority,Retention Authority, 
report.get.label.noDispositionAuthority,None, 
report.get.label.dispositionSchedule,Retention Schedule, 
report.get.label.noActions,No steps, 
report.get.label.noActionDescription,(no instruction), 
folder-actions.get.heading,Actions, 
folder-actions.get.message.error,Couldn't access the File Plan, 
permissions.get.message.getpermissionsfail,We couldn't get the permissions from the server. Try refreshing your browser., 
permissions.get.message.selectauthority,Select a User or Group, 
permissions.get.message.authoritypickerfail,We couldn't load the Authority Finder. Try refreshing your browser., 
permissions.get.message.finish-success,Successfully updated permissions., 
permissions.get.message.finish-failure,We couldn't update permissions: {0}. Try refreshing your browser., 
permissions.get.label.title,Manage Permissions: {0}, 
permissions.get.label.inherit,Inherit Permissions, 
permissions.get.label.readonly,Read Only, 
permissions.get.label.readandfile,Read and File, 
permissions.get.label.inherited,inherited, 
permissions.get.label.local,local, 
permissions.get.label.permissions,Permissions, 
permissions.get.label.actions,Actions, 
permissions.get.label.usersgroups,Users and Groups, 
permissions.get.button.addUserGroup,Add User or Group, 
manage-references.get.label.title,Manage References: {0}, 
manage-references.get.label.edit,Edit, 
manage-references.get.label.delete,Delete, 
manage-references.get.label.done,Done, 
manage-references.get.label.new-reference,New Reference, 
manage-references.get.label.no-references,No references, 
manage-references.get.message.delete.fail,We couldn't delete the reference., 
manage-references.get.message.delete.success,Reference deleted, 
manage-references.get.label.references-from,References from other records, 
manage-references.get.label.references-to,References to other records, 
new-reference.get.label.title-new-reference,New Reference, 
new-reference.get.label.select,Select, 
new-reference.get.label.record-link,Link to Record, 
new-reference.get.label.record-rel,Relationship, 
new-reference.get.label.name,Reference Name, 
new-reference.get.label.required,Required Field, 
new-reference.get.label.create,Create, 
new-reference.get.label.cancel,Cancel, 
new-reference.get.label.fileplan,File Plan, 
new-reference.get.message.createfail,We couldn't create the new reference., 
rule-config-action.get.header.action,Perform Action, 
rule-config-action.get.button.reject,Reject, 
rule-config-action.get.button.requestInfo,Request Information, 
rule-config-action.get.button.select-folder,Select, 
rule-config-action.get.button.message,Message, 
rule-config-action.get.button.addRecordTypes,Record Types, 
rule-config-action.get.menu.item.select,Select, 
rule-config-action.get.label.setProperty.property,Set property, 
rule-config-action.get.label.setProperty.value,to, 
rule-config-action.get.dialog.destination.title,Select destination folder, 
rule-config-action.get.form.control.date-picker.entry.date.format,d/M/yyyy, 
rule-config-action.get.form.control.date-picker.display.date.format,DD/MM/YYYY, 
rule-config-action.get.form.control.date-picker.entry.time.format,HH:mm, 
rule-config-action.get.form.control.date-picker.display.time.format,HH:MM (24 Hour), 
rule-config-action.get.record.folder.path.title,Click for more details on typing a record folder location., 
rule-config-action.get.record.folder.path.help,"<p>Select a record folder or type in the full path.</p> <p>You can type part of a record property to display autocomplete options. For example, if you type rm, options include:</p> <ul><li>- Date filed {node.rma:dateFiled}</li> <li>- Location {node.rma:location}</li></ul> <p>Records are put into the File Plan based on each individual record property value.</p> <p>Only 6 options are offered at a time.</p> <p>If you select a date option then that part of the path is set to the date the rule is run. For example, if it's run on Monday then:</p> <ul><li>- Short Day {date.day.short} = Mon</li> <li>- Long Day {date.day.long} = Monday</li></ul> <p><a href=""http://docs.alfresco.com/rm/references/rm-rules-substitutions.html"" target=""_blank"">See Rules autocomplete options for full details.</a></p>", 
rule-config-action.get.fileTo.path.label,Record Folder Location, 
rule-config-action.get.fileTo.createRecordPath.label,Create Full Path to Folder, 
rule-config-condition.get.header.condition.if,If the following apply, 
rule-config-condition.get.header.condition.unless,If the following don't apply, 
rule-config-condition.get.menu.item.show-more,Show more, 
rule-config-condition.get.label.noRendererForType,Error: No renderer for type '{0}', 
rule-config-condition.get.label.is,is, 
rule-config-condition.get.label.sizeUnit,bytes, 
rule-config-condition.get.label.transientProperty,{0} in {1}, 
rule-config-condition.get.message.getPropertiesFailure,Couldn't load properties, 
rule-config-condition.get.message.getTagFailure,Couldn't load tag, 
rule-config-condition.get.form.control.date-picker.entry.date.format,d/M/yyyy, 
rule-config-condition.get.form.control.date-picker.display.date.format,DD/MM/YYYY, 
rule-config-condition.get.form.control.date-picker.entry.time.format,HH:mm, 
rule-config-condition.get.form.control.date-picker.display.time.format,HH:MM (24 Hour), 
rule-config-condition.get.customise.compare-property-value.text,{name} {param.operation} {param.value}, 
rule-config-condition.get.customise.compare-property-value.text.hyphen,{name} {param.operation} ''{param.value}'', 
rule-config-condition.get.customise.compare-mime-type.text,{name} is ''{param.value}'', 
rule-config-condition.get.customise.is-subtype.text,Is of type (or sub type) ''{param.type}'', 
rule-config-condition.get.customise.has-aspect.text,Has aspect ''{param.aspect}'', 
rule-config-condition.get.customise.has-tag.text,Is tagged with ''{param.tag}'', 
rule-config-condition.get.customise.in-category.text,Is in category ''{param.category-value}'', 
rule-details.get.label.disabled,Active, 
rule-details.get.label.executeAsynchronously,Run in background, 
rule-details.get.label.applyToChildren,Rule applied to subfolders, 
rule-details.get.label.and,All criteria are met, 
rule-details.get.label.or,Any criteria is met, 
rule-details.get.header.when,When, 
rule-details.get.header.if,If, 
rule-details.get.header.unless,Unless, 
rule-details.get.header.action,Perform Action, 
rule-details.get.message.getRuleFailure,We couldn't load the rule information. Try refreshing your browser., 
rule-details.get.message.deletingRule,Deleting rule, 
rule-details.get.message.confirm.delete.title,Delete Rule, 
rule-details.get.message.confirm.delete,If you delete the rule then its actions won't apply to folder content any longer., 
rule-details.get.message.loading,Loading the File Plan, 
rule-edit.get.form.required.fields,Required fields, 
rule-edit.get.header.newRule,New Rule, 
rule-edit.get.header.editRule,Edit Rule, 
rule-edit.get.header.general,General, 
rule-edit.get.header.defineRule,Define Rule, 
rule-edit.get.header.otherOptions,Other Options, 
rule-edit.get.label.title,Name, 
rule-edit.get.label.description,Description, 
rule-edit.get.label.disabled,Turn off rule, 
rule-edit.get.label.executeAsynchronously,Run rule in background, 
rule-edit.get.label.applyToChildren,Rule applies to subfolders, 
rule-edit.get.label.scriptRef,Take action if there's a problem, 
rule-edit.get.label.selectScript,Select, 
rule-edit.get.label.and,If the following apply, 
rule-edit.get.label.or,If the following don't apply, 
rule-edit.get.header.when,When, 
rule-edit.get.header.if,If, 
rule-edit.get.header.unless,Unless, 
rule-edit.get.header.action,Perform Action, 
rule-edit.get.message.creating,Creating rule, 
rule-edit.get.message.updating,Updating rule, 
rule-edit.get.message.persist-failure,Couldn't persist rule, 
rule-edit.get.message.createAnotherRule,Successfully created rule , 
rule-edit.get.message.loading,Loading the File Plan, 
rules-none.get.header,There aren't any rules set for this folder, 
rules-none.get.label.folderInheritsRules,This folder inherits Rules from its parent folder(s), 
rules-none.get.header.create-rule,Create Rules, 
rules-none.get.text.create-rule,Define your own rules from scratch for this folder, 
rules-none.get.header.link-to-rule-set,Link to Rule Set, 
rules-none.get.text.link-to-rule-set,Reuse an existing rule set defined for another folder, 
search.get.message.loading,Loading, 
search.get.message.empty,No results found., 
search.get.message.error,There was a problem with the search. Try searching again., 
search.get.message.foundresults,Found {0} item(s)., 
search.get.message.errorloadsearches,There was a problem loading saved searches. Try refreshing your browser., 
search.get.message.errorexport,There was a problem exporting search results. Try again or contact your I.T. Dept., 
search.get.message.selectdate,Select Date, 
search.get.message.deletesearch.title,Delete Search, 
search.get.message.deletesearch.description,If you delete search '{0}' it won't be available in the saved searches., 
search.get.message.deletesearch.success,Search was successfully deleted., 
search.get.message.deletesearch.failure,We couldn't delete the search right now. Try again later., 
search.get.label.searchtitle,Search, 
search.get.label.searchterm,Search Text, 
search.get.label.criteria,Criteria, 
search.get.label.results,Results, 
search.get.label.insertfield,Search by, 
search.get.label.select,Select, 
search.get.label.insertdate,Search Date, 
search.get.label.records,Records (Completed Only), 
search.get.label.undeclared,Include Incomplete, 
search.get.label.vital,Vital Only, 
search.get.label.recordFolders,Record Folders, 
search.get.label.recordCategories,Record Categories, 
search.get.label.frozen,On Hold only (Excluded When Not Selected), 
search.get.label.cutoff,Cut Off only, 
search.get.button.newsearch,New Search, 
search.get.button.savesearch,Save Search, 
search.get.button.savedsearches,Saved Searches, 
search.get.button.deletesearch,Delete Search, 
search.get.button.print,Print Layout, 
search.get.button.screen,Screen Layout, 
search.get.button.export,Export, 
search.get.button.add-to-hold,Add to Hold, 
search.get.label.options,Results Options, 
search.get.label.metadata,Metadata, 
search.get.label.order,Order, 
search.get.label.sortFirst,First by, 
search.get.label.sortNext,then by, 
search.get.label.sortNone,(None), 
search.get.label.sortAscending,Ascending, 
search.get.label.sortDescending,Descending, 
search.get.label.dueForReview,Due for Review, 
search.get.label.components,Show, 
search.get.label.recordSeries,Record Series, 
search.get.label.parentFolder,Parent Folder, 
search.get.label.currentClassification,Current Classification, 
search.get.label.securityMarks,Security Marks, 
search.get.label.dispositionEvents,Retention Events, 
search.get.label.dispositionActionName,Retention Action Name, 
search.get.label.dispositionActionAsOf,Retention Action As Of Date, 
search.get.label.dispositionEventsEligible,Retention Events Eligible, 
search.get.label.vitalRecordReviewPeriod,Vital Record Review Period, 
search.get.label.hasDispositionSchedule,Has Retention Schedule, 
search.get.label.dispositionPeriod,Retention Period, 
search.get.label.dispositionInstructions,Retention Instructions, 
search.get.label.dispositionAuthority,Retention Authority, 
search.get.label.holdReason,Hold Reason, 
search.get.label.recordCategoryIdentifier,Record Category Identifier, 
dnd-upload.get.header.singleUpload,Upload File, 
dnd-upload.get.header.multiUpload.singleFile,Upload File to {0}, 
dnd-upload.get.header.singleUpdate,Update File, 
dnd-upload.get.header.error,Error, 
dnd-upload.get.label.noFiles,Loading files, 
dnd-upload.get.label.documents,Files, 
dnd-upload.get.label.success,Success, 
dnd-upload.get.label.failure,Unsuccessful: {0}, 
dnd-upload.get.label.failure.413,Failure: Quota exceeded, 
dnd-upload.get.label.failure.409,Failure: Content size to large, 
dnd-upload.get.label.failure.fileTooBig,Failure: File greater than 25MB, 
dnd-upload.get.label.uploadStatus,{0} of {1} files complete, 
dnd-upload.get.label.uploadStatus.withFailures,{0} of {1} files complete ({2} unsuccessful), 
dnd-upload.get.label.aggregateUploadStatus,Uploading {0} files ({1}), 
dnd-upload.get.message.cancelStatus,Upload(s) cancelled; {0} file(s) uploaded, 
dnd-upload.get.message.zeroByteFileSelected,File {0} is 0b in size and cannot be uploaded., 
dnd-upload.get.message.zeroByteFiles,The following cannot be uploaded because they are either folders or are zero bytes in size: {0}, 
dnd-upload.get.message.illegalCharacters,File {0} contains characters that are illegal on some operating system., 
dnd-upload.get.message.maxFileFileSizeExceeded,"File {0} is too big ({1}), maximum file size {2}.", 
dnd-upload.get.section.version,Version Information, 
dnd-upload.get.label.version,This version has, 
dnd-upload.get.label.minorVersion,minor changes, 
dnd-upload.get.label.majorVersion,major changes, 
dnd-upload.get.label.minorVersion.more,minor changes ({0}), 
dnd-upload.get.label.majorVersion.more,major changes ({0}), 
dnd-upload.get.label.comments,Comments, 
dnd-upload.get.type.cm_content,Content, 
dnd-upload.get.inmemory.uploadsize.exceeded,Your browser doesn't support drag and drop uploads where the total size of dropped files is greater than {0}, 
dnd-upload.get.header.multiUpload,File Records, 
dnd-upload.get.button.selectFiles,Select Records to File, 
dnd-upload.get.header.import,Import, 
dnd-upload.get.button.selectImportFile,Select Import File, 
flash-upload.get.header.singleUpload,Upload File, 
flash-upload.get.header.multiUpload,Upload File(s), 
flash-upload.get.header.singleUpdate,Update File, 
flash-upload.get.header.singleImport,Import, 
flash-upload.get.section.recordType,Choose Record Type, 
flash-upload.get.section.file,Choose File(s), 
flash-upload.get.label.browse,Select File(s) to Upload, 
flash-upload.get.label.multiUploadTip,Use CTRL or SHIFT to select multiple files, 
flash-upload.get.label.singleUpdateTip,Click icon to upload a new version of {0}, 
flash-upload.get.label.noFiles,"No files to display, click icon to select file(s) to upload", 
flash-upload.get.label.noFlash,"Flash Player version 9.0.45 or later required to use this component. You can download the latest version of Flash Player from the   <a href=""http://www.adobe.com/go/getflashplayer"">Adobe Flash Player Download Center</a>.", 
flash-upload.get.label.success,Success, 
flash-upload.get.label.failure,Unsuccessful, 
flash-upload.get.button.upload,Upload File(s), 
flash-upload.get.label.uploadStatus,Status: {0}/{1} uploaded ({2} unsuccessful), 
flash-upload.get.message.cancelStatus,Upload(s)cancelled; {0} file(s) uploaded, 
flash-upload.get.message.zeroByteFileSelected,You selected file {0}. It is 0b in size and can't be uploaded., 
flash-upload.get.message.flashError.title,Flash Communication Error, 
flash-upload.get.message.flashError.message,"The browser can't communicate with the Flash Uploader. You can continue to file records in single-file mode, or refresh the page to restart Flash.", 
flash-upload.get.section.version,Version Information, 
flash-upload.get.label.version,This version has, 
flash-upload.get.label.minorVersion,Minor Version, 
flash-upload.get.label.majorVersion,Major Version, 
flash-upload.get.label.comments,Comments, 
flash-upload.get.label.contentType,Content Type, 
flash-upload.get.type.cm_content,Content, 
flash-upload.get.label.recordType,Record Type(s), 
flash-upload.get.label.recordType.description,All files listed will be marked as the chosen type(s)., 
flash-upload.get.recordType.default,Default, 
html-upload.get.header.singleUpload,Upload File, 
html-upload.get.header.singleUpdate,Update File, 
html-upload.get.header.singleImport,Import, 
html-upload.get.section.recordType,Choose Record Type, 
html-upload.get.section.file,Choose File, 
html-upload.get.label.singleUploadTip,"With the latest Flash Player installed, you can upload multiple files.   Download it from the <a href=""http://www.adobe.com/go/getflashplayer"">Adobe Flash Player Download Center</a>.", 
html-upload.get.label.singleUpdateTip,Upload a New Version of {0}, 
html-upload.get.button.upload,Upload File, 
html-upload.get.label.file,File, 
html-upload.get.section.version,Version Information, 
html-upload.get.label.version,This version has, 
html-upload.get.label.minorVersion,Minor Version, 
html-upload.get.label.majorVersion,Major Version, 
html-upload.get.label.comments,Comments, 
html-upload.get.message.uploading,File uploading, 
html-upload.get.message.success,File successfully uploaded, 
html-upload.get.message.failure,We couldn't upload the file. Try refreshing your browser then try again. , 
html-upload.get.label.contentType,Content Type, 
html-upload.get.type.cm_content,Content, 
html-upload.get.label.recordType,Record Type(s), 
html-upload.get.recordType.default,Default, 
manage-permissions.get.column.role,Permissions, 
manage-permissions.get.roles.filing,Read and File, 
manage-permissions.get.roles.readrecords,Read Only, 
node-header.get.path.documents,File Plan, 
list-of-value-properties.get.label.name,Name, 
add-to-hold.get.failure.template.not.loaded,We couldn't load the Add to Hold template. Try refreshing your browser or contact your I.T. Dept., 
add-to-hold.get.message.empty.holds,There aren't any available holds for the selected item, 
add-to-hold.get.header.hold,Add to Hold, 
add-to-hold.get.message.hold-success,The selected item(s) has been successfully added to the selected hold(s), 
add-to-hold.get.message.failure,Add to Hold Unsuccessful, 
add-to-hold.get.name.column.header,Name, 
remove-from-hold.get.failure.template.not.loaded,We couldn't load the Remove from Hold template.Try refreshing your browser or contact your I.T. Dept., 
remove-from-hold.get.message.empty.holds,There aren't any available holds for the selected item, 
remove-from-hold.get.header.hold,Remove from Hold, 
remove-from-hold.get.message.hold-success,The selected item(s) has been successfully removed from the selected hold(s), 
remove-from-hold.get.message.failure,Remove from Hold Unsuccessful, 
remove-from-hold.get.name.column.header,Name, 
add-record-metadata.get.header,Add Record Metadata, 
add-record-metadata.get.label.record-type,Record Type, 
copy-move-link-file-to.get.header,Choose the destination folder, 
copy-move-link-file-to.get.copy.node.root,File Plan, 
copy-move-link-file-to.get.copy.node.unfiledroot,Unfiled Records, 
copy-move-link-file-to.get.copy.title.single,Copy {0} to, 
copy-move-link-file-to.get.copy.title.multi,Copy {0} items to, 
copy-move-link-file-to.get.copy.button,Copy, 
copy-move-link-file-to.get.copy.message.no-files,Select at least one file, 
copy-move-link-file-to.get.copy.message.please-wait,Copying files, 
copy-move-link-file-to.get.copy.message.success,Successfully copied {0} items, 
copy-move-link-file-to.get.copy.message.failure,We couldn't copy the items. They might already be in use. Try refreshing your browser., 
copy-move-link-file-to.get.move.node.root,File Plan, 
copy-move-link-file-to.get.move.node.unfiledroot,Unfiled Records, 
copy-move-link-file-to.get.move.title.single,Move {0} to, 
